"MetabolismID","MetabolismName","ChemicalFormula","State","Reference","Details"
"Lun_HMDB0242019","N-Docosahexaenoyl Methionine","C27H41NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242019"
"Lun_HMDB0242020","N-Docosahexaenoyl Proline","C27H39NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242020"
"Lun_HMDB0242021","N-Docosahexaenoyl Serine","C25H37NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242021"
"Lun_HMDB0242022","N-Docosahexaenoyl Threonine","C26H39NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242022"
"Lun_HMDB0242023","N-Docosahexaenoyl Tryptophan","C33H42N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242023"
"Lun_HMDB0242024","N-Docosahexaenoyl Tyrosine","C31H41NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242024"
"Lun_HMDB0242025","N-Docosahexaenoyl Valine","C27H41NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242025"
"Lun_HMDB0242026","N-Lauroyl Alanine","C15H29NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242026"
"Lun_HMDB0242027","N-Lauroyl Arginine","C18H36N4O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242027"
"Lun_HMDB0242028","N-Lauroyl Asparagine","C16H30N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242028"
"Lun_HMDB0242029","N-Lauroyl Aspartic acid","C16H29NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242029"
"Lun_HMDB0242030","N-Lauroyl Cysteine","C15H29NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242030"
"Lun_HMDB0242031","N-Lauroyl Glutamine","C17H32N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242031"
"Lun_HMDB0242032","N-Lauroyl Glutamic acid","C17H31NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242032"
"Lun_HMDB0242033","N-Lauroyl Histidine","C18H31N3O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242033"
"Lun_HMDB0242034","N-Lauroyl Isoleucine","C18H35NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242034"
"Lun_HMDB0242035","N-Lauroyl Leucine","C18H35NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242035"
"Lun_HMDB0242036","N-Lauroyl Lysine","C18H36N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242036"
"Lun_HMDB0242037","N-Lauroyl Methionine","C17H33NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242037"
"Lun_HMDB0242038","N-Lauroyl Phenylalanine","C21H33NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242038"
"Lun_HMDB0242039","N-Lauroyl Proline","C17H31NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242039"
"Lun_HMDB0242040","N-Lauroyl Serine","C15H29NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242040"
"Lun_HMDB0242041","N-Lauroyl Threonine","C16H31NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242041"
"Lun_HMDB0242042","N-Lauroyl Tryptophan","C23H34N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242042"
"Lun_HMDB0242043","N-Lauroyl Tyrosine","C21H33NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242043"
"Lun_HMDB0242044","N-Lauroyl Valine","C17H33NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242044"
"Lun_HMDB0242045","N-Myristoyl Alanine","C17H33NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242045"
"Lun_HMDB0242046","N-Myristoyl Arginine","C20H40N4O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242046"
"Lun_HMDB0242047","N-Myristoyl Asparagine","C18H34N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242047"
"Lun_HMDB0242048","N-Myristoyl Aspartic acid","C18H33NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242048"
"Lun_HMDB0242049","N-Myristoyl Cysteine","C17H33NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242049"
"Lun_HMDB0242050","N-Myristoyl Glutamine","C19H36N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242050"
"Lun_HMDB0242051","N-Myristoyl Glutamic acid","C19H35NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242051"
"Lun_HMDB0242052","N-Myristoyl Histidine","C20H35N3O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242052"
"Lun_HMDB0242053","N-Myristoyl Isoleucine","C20H39NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242053"
"Lun_HMDB0242054","N-Myristoyl Leucine","C20H39NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242054"
"Lun_HMDB0242055","N-Myristoyl Lysine","C20H40N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242055"
"Lun_HMDB0242056","N-Myristoyl Methionine","C19H37NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242056"
"Lun_HMDB0242057","N-Myristoyl Phenylalanine","C23H37NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242057"
"Lun_HMDB0242058","N-Myristoyl Proline","C19H35NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242058"
"Lun_HMDB0242059","N-Myristoyl Serine","C17H33NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242059"
"Lun_HMDB0242060","N-Myristoyl Threonine","C18H35NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242060"
"Lun_HMDB0242061","N-Myristoyl Tryptophan","C25H38N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242061"
"Lun_HMDB0242062","N-Myristoyl Tyrosine","C23H37NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242062"
"Lun_HMDB0242063","N-Myristoyl Valine","C19H37NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242063"
"Lun_HMDB0242064","N-Eicosapentaenoyl Alanine","C23H35NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242064"
"Lun_HMDB0242065","N-Eicosapentaenoyl Arginine","C26H42N4O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242065"
"Lun_HMDB0242066","N-Eicosapentaenoyl Asparagine","C24H36N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242066"
"Lun_HMDB0242067","N-Eicosapentaenoyl Aspartic acid","C24H35NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242067"
"Lun_HMDB0242068","N-Eicosapentaenoyl Cysteine","C23H35NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242068"
"Lun_HMDB0242069","N-Eicosapentaenoyl Glutamine","C25H38N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242069"
"Lun_HMDB0242070","N-Eicosapentaenoyl Glutamic acid","C25H37NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242070"
"Lun_HMDB0242071","N-Eicosapentaenoyl Glycine","C22H33NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242071"
"Lun_HMDB0242072","N-Eicosapentaenoyl Histidine","C26H37N3O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242072"
"Lun_HMDB0242073","N-Eicosapentaenoyl Isoleucine","C26H41NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242073"
"Lun_HMDB0242074","N-Eicosapentaenoyl Leucine","C26H41NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242074"
"Lun_HMDB0242075","N-Eicosapentaenoyl Lysine","C26H42N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242075"
"Lun_HMDB0242076","N-Eicosapentaenoyl Methionine","C25H39NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242076"
"Lun_HMDB0242077","N-Eicosapentaenoyl Phenylalanine","C29H39NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242077"
"Lun_HMDB0242078","N-Eicosapentaenoyl Proline","C25H37NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242078"
"Lun_HMDB0242079","N-Eicosapentaenoyl Serine","C23H35NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242079"
"Lun_HMDB0242080","N-Eicosapentaenoyl Threonine","C24H37NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242080"
"Lun_HMDB0242081","N-Eicosapentaenoyl Tryptophan","C31H40N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242081"
"Lun_HMDB0242082","N-Eicosapentaenoyl Tyrosine","C29H39NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242082"
"Lun_HMDB0242083","N-Eicosapentaenoyl Valine","C25H39NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242083"
"Lun_HMDB0242084","N-Nervonoyl Alanine","C27H51NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242084"
"Lun_HMDB0242085","N-Nervonoyl Arginine","C30H58N4O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242085"
"Lun_HMDB0242086","N-Nervonoyl Asparagine","C28H52N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242086"
"Lun_HMDB0242087","N-Nervonoyl Aspartic acid","C28H51NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242087"
"Lun_HMDB0242088","N-Nervonoyl Cysteine","C27H51NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242088"
"Lun_HMDB0242089","N-Nervonoyl Glutamine","C29H54N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242089"
"Lun_HMDB0242090","N-Nervonoyl Glutamic acid","C29H53NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242090"
"Lun_HMDB0242091","N-Nervonoyl Glycine","C26H49NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242091"
"Lun_HMDB0242092","N-Nervonoyl Histidine","C30H53N3O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242092"
"Lun_HMDB0242093","N-Nervonoyl Isoleucine","C30H57NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242093"
"Lun_HMDB0242094","N-Nervonoyl Leucine","C30H57NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242094"
"Lun_HMDB0242095","N-Nervonoyl Lysine","C30H58N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242095"
"Lun_HMDB0242096","N-Nervonoyl Methionine","C29H55NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242096"
"Lun_HMDB0242097","N-Nervonoyl Phenylalanine","C33H55NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242097"
"Lun_HMDB0242098","N-Nervonoyl Proline","C29H53NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242098"
"Lun_HMDB0242099","N-Nervonoyl Serine","C27H51NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242099"
"Lun_HMDB0242100","N-Nervonoyl Threonine","C28H53NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242100"
"Lun_HMDB0242101","N-Nervonoyl Tryptophan","C35H56N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242101"
"Lun_HMDB0242102","N-Nervonoyl Tyrosine","C33H55NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242102"
"Lun_HMDB0301980","Vitexin 6''-O-malonyl 2''-O-xyloside","C21H20O10","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0301980"
"Lun_HMDB0302754","2-Aminoadipic acid","C6H11NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0302754"
"Lun_HMDB0302839","Sphondin","C12H8O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0302839"
"Lun_HMDB0303441","Leptin","C87H138N22O28S2","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0303441"
"Lun_HMDB0341059","N-trans-Caffeoyltyramine","C17H17NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0341059"
"OBE_HMDB0000378","2-Methylbutyroylcarnitine","C12H23NO4","['Solid']","PubMed:21389975 ","https://hmdb.ca/metabolites/HMDB0000378"
"OBE_HMDB0000477","7Z,10Z-Hexadecadienoic acid","C16H28O2","['Solid']","PubMed:26848182 ,PubMed:26848182 ","https://hmdb.ca/metabolites/HMDB0000477"
"OBE_HMDB0001064","Linoleoyl-CoA","C39H66N7O17P3S","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0001064"
"OBE_HMDB0002368","Nervonic acid","C24H46O2","['Liquid']","PubMed:27329611 ,PubMed:27275383 ,PubMed:27015276 ,PubMed:25037050 ","https://hmdb.ca/metabolites/HMDB0002368"
"OBE_HMDB0002726","Guggulsterone","C22H30O3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0002726"
"OBE_HMDB0003409","Berberine","C20H18NO4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0003409"
"OBE_HMDB0003418","D-Tagatose","C6H12O6","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0003418"
"OBE_HMDB0003577","VPGPR Enterostatin","C23H40N8O6","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0003577"
"OBE_HMDB0004029","11-Dehydrocorticosterone","C21H28O4","['Solid']","PubMed:10622271 ","https://hmdb.ca/metabolites/HMDB0004029"
"OBE_HMDB0004149","Palmitelaidoyl-CoA","C37H64N7O17P3S","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0004149"
"OBE_HMDB0005034","Topiramate","C12H21NO8S","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0005034"
"OBE_HMDB0005047","(9E,11E)-Octadecadienoic acid","C18H32O2","['Liquid']","PubMed:4075442 ,PubMed:2882386 ","https://hmdb.ca/metabolites/HMDB0005047"
"OBE_HMDB0006117","APGPR Enterostatin","C21H36N8O6","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0006117"
"OBE_HMDB0006270","Linoelaidic acid","C18H32O2","['Solid']","PubMed:25961003 ","https://hmdb.ca/metabolites/HMDB0006270"
"OBE_HMDB0006532","Palmitoleyl-CoA","C37H64N7O17P3S","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0006532"
"OBE_HMDB0006728","CE(24:1(15Z))","C51H90O2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0006728"
"OBE_HMDB0013126","Butenylcarnitine","C11H19NO4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0013126"
"OBE_HMDB0013161","2-Hexenoylcarnitine","C13H23NO4","['Solid']","PubMed:26910390 ","https://hmdb.ca/metabolites/HMDB0013161"
"OBE_HMDB0013207","9-Hexadecenoylcarnitine","C23H43NO4","['Solid']","PubMed:24453145 ,PubMed:24740590 ,PubMed:23108202 ","https://hmdb.ca/metabolites/HMDB0013207"
"OBE_HMDB0013288","Nonanoylcarnitine","C16H31NO4","['Solid']","PubMed:24704061 ,PubMed:26910390 ","https://hmdb.ca/metabolites/HMDB0013288"
"OBE_HMDB0013326","trans-2-Dodecenoylcarnitine","C19H35NO4","['Solid']","PubMed:24453145 ,PubMed:24740590 ,PubMed:23108202 ","https://hmdb.ca/metabolites/HMDB0013326"
"OBE_HMDB0014337","Phentermine","C10H15N","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014337"
"OBE_HMDB0014718","Mazindol","C16H13ClN2O","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014718"
"OBE_HMDB0015003","Benzphetamine","C17H21N","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015003"
"OBE_HMDB0015215","Orlistat","C29H53NO5","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015215"
"OBE_HMDB0015237","Sibutramine","C17H26ClN","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015237"
"OBE_HMDB0029593","Trichloroethylene","C2HCl3","['Liquid']","NOT Available","https://hmdb.ca/metabolites/HMDB0029593"
"OBE_HMDB0062331","N-Arachidonoyl tyrosine","C29H41NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0062331"
"OBE_HMDB0062333","N-Docosahexaenoyl phenylalanine","C31H41NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0062333"
"OBE_HMDB0062336","N-Oleoyl phenylalanine","C27H43NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0062336"
"OBE_HMDB0062337","N-Oleoyl tyrosine","C27H43NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0062337"
"OBE_HMDB0062340","N-Palmitoyl tyrosine","C25H41NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0062340"
"OBE_HMDB0062342","N-Stearoyl phenylalanine","C27H45NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0062342"
"OBE_HMDB0062343","N-Stearoyl tyrosine","C27H45NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0062343"
"OBE_HMDB0240782","O-Palmitoleoylcarnitine","C23H43NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0240782"
"OBE_HMDB0240784","O-Propanoyl-D-carnitine","C10H19NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0240784"
"OBE_HMDB0241209","(9E)-Dodecenoylcarnitine","C19H35NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241209"
"OBE_HMDB0241210","4-Dodecenoylcarnitine","C19H35NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241210"
"OBE_HMDB0241211","11-Dodecenoylcarnitine","C19H35NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241211"
"OBE_HMDB0241214","8-Dodecenoylcarnitine","C19H35NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241214"
"OBE_HMDB0241215","2-Dodecenoylcarnitine","C19H35NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241215"
"OBE_HMDB0241216","3-Dodecenoylcarnitine","C19H35NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241216"
"OBE_HMDB0241217","6-Dodecenoylcarnitine","C19H35NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241217"
"OBE_HMDB0241469","(11Z)-Hexadecenoylcarnitine","C23H43NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241469"
"OBE_HMDB0241470","(6Z)-Hexadecenoylcarnitine","C23H43NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241470"
"OBE_HMDB0241915","N-Nervonoyl Valine","C29H55NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241915"
"OBE_HMDB0241916","N-Oleoyl Glycine","C20H37NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241916"
"OBE_HMDB0241917","N-Linoleoyl Glycine","C20H35NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241917"
"OBE_HMDB0241918","N-Arachidonoyl Glycine","C22H35NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241918"
"OBE_HMDB0241919","N-Palmitoyl Alanine","C19H37NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241919"
"OBE_HMDB0241921","N-Palmitoyl Asparagine","C20H38N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241921"
"OBE_HMDB0241922","N-Palmitoyl Aspartic acid","C20H37NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241922"
"OBE_HMDB0241923","N-Palmitoyl Cysteine","C19H37NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241923"
"OBE_HMDB0241925","N-Palmitoyl Glutamic acid","C21H39NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241925"
"OBE_HMDB0241926","N-Palmitoyl Histidine","C22H39N3O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241926"
"OBE_HMDB0241927","N-Palmitoyl Isoleucine","C22H43NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241927"
"OBE_HMDB0241928","N-Palmitoyl Leucine","C22H43NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241928"
"OBE_HMDB0241930","N-Palmitoyl Methionine","C21H41NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241930"
"OBE_HMDB0241931","N-Palmitoyl Proline","C21H39NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241931"
"OBE_HMDB0241932","N-Palmitoyl Serine","C19H37NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241932"
"OBE_HMDB0241935","N-Palmitoyl Valine","C21H41NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241935"
"OBE_HMDB0241937","N-Stearoyl Arginine","C24H48N4O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241937"
"OBE_HMDB0241939","N-Stearoyl Aspartic acid","C22H41NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241939"
"OBE_HMDB0241941","N-Stearoyl Glutamine","C23H44N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241941"
"OBE_HMDB0241942","N-Stearoyl Glutamic acid","C23H43NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241942"
"OBE_HMDB0241944","N-Stearoyl Isoleucine","C24H47NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241944"
"OBE_HMDB0241945","N-Stearoyl Leucine","C24H47NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241945"
"OBE_HMDB0241946","N-Stearoyl Lysine","C24H48N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241946"
"OBE_HMDB0241947","N-Stearoyl Methionine","C23H45NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241947"
"OBE_HMDB0241948","N-Stearoyl Proline","C23H43NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241948"
"OBE_HMDB0241950","N-Stearoyl Threonine","C22H43NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241950"
"OBE_HMDB0241951","N-Stearoyl Tryptophan","C29H46N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241951"
"OBE_HMDB0241952","N-Stearoyl Valine","C23H45NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241952"
"OBE_HMDB0241953","N-Oleoyl Alanine","C21H39NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0241953"
